UrlOPC;Description;Mode;Outgoing Address;Format;Scale;Offset
GAR_ABT_DNP.EAF.[SE6-RES-EA-1AT].Value;GAR_ABT_DNP.EAF.[SE6-RES-EA-1AT];Write;GAR_ABT_DNP.EAF.[SE6-RES-EA-1AT].Value;Float;1;0
GAR_ABT_DNP.EAF.[SE6-RES-EA-2AT].Value;GAR_ABT_DNP.EAF.[SE6-RES-EA-2AT];Write;GAR_ABT_DNP.EAF.[SE6-RES-EA-2AT].Value;Float;1;0
GAR_ABT_DNP.EAF.[SE6-RES-EA-3AT].Value;GAR_ABT_DNP.EAF.[SE6-RES-EA-3AT];Write;GAR_ABT_DNP.EAF.[SE6-RES-EA-3AT].Value;Float;1;0
GAR_ABT_DNP.EAF.[SE6-RES-EA-4AT].Value;GAR_ABT_DNP.EAF.[SE6-RES-EA-4AT];Write;GAR_ABT_DNP.EAF.[SE6-RES-EA-4AT].Value;Float;1;0
GAR_ABT_DNP.EAF.[SE6-RES-EA-5AT].Value;GAR_ABT_DNP.EAF.[SE6-RES-EA-5AT];Write;GAR_ABT_DNP.EAF.[SE6-RES-EA-5AT].Value;Float;1;0
GAR_ABT_DNP.EAF.[SE6-RES-EA-6AT].Value;GAR_ABT_DNP.EAF.[SE6-RES-EA-6AT];Write;GAR_ABT_DNP.EAF.[SE6-RES-EA-6AT].Value;Float;1;0
GAR_ABT_DNP.EAF.[SE6-RES-EA-7AT].Value;GAR_ABT_DNP.EAF.[SE6-RES-EA-7AT];Write;GAR_ABT_DNP.EAF.[SE6-RES-EA-7AT].Value;Float;1;0
GAR_ABT_DNP.EAF.[SE6-RES-EA-8AT].Value;GAR_ABT_DNP.EAF.[SE6-RES-EA-8AT];Write;GAR_ABT_DNP.EAF.[SE6-RES-EA-8AT].Value;Float;1;0
GAR_ABT_DNP.EAF.[SE6-RES-EA-9AT].Value;GAR_ABT_DNP.EAF.[SE6-RES-EA-9AT];Write;GAR_ABT_DNP.EAF.[SE6-RES-EA-9AT].Value;Float;1;0
GAR_ABT_DNP.EAF.[SE6-RES-EA-10AT].Value;GAR_ABT_DNP.EAF.[SE6-RES-EA-10AT];Write;GAR_ABT_DNP.EAF.[SE6-RES-EA-10AT].Value;Float;1;0
GAR_ABT_DNP.EAF.[SE6-RES-EA-11AT].Value;GAR_ABT_DNP.EAF.[SE6-RES-EA-11AT];Write;GAR_ABT_DNP.EAF.[SE6-RES-EA-11AT].Value;Float;1;0
GAR_ABT_DNP.EAF.[SE6-RES-EA-12AT].Value;GAR_ABT_DNP.EAF.[SE6-RES-EA-12AT];Write;GAR_ABT_DNP.EAF.[SE6-RES-EA-12AT].Value;Float;1;0
GAR_ABT_DNP.EAF.[SE6-RES-EA-13AT].Value;GAR_ABT_DNP.EAF.[SE6-RES-EA-13AT];Write;GAR_ABT_DNP.EAF.[SE6-RES-EA-13AT].Value;Float;1;0
GAR_ABT_DNP.EAF.[SE6-RES-EA-14AT].Value;GAR_ABT_DNP.EAF.[SE6-RES-EA-14AT];Write;GAR_ABT_DNP.EAF.[SE6-RES-EA-14AT].Value;Float;1;0
GAR_ABT_DNP.EAF.[SE6-RES-EA-15AT].Value;GAR_ABT_DNP.EAF.[SE6-RES-EA-15AT];Write;GAR_ABT_DNP.EAF.[SE6-RES-EA-15AT].Value;Float;1;0
GAR_ABT_DNP.EAF.[SE6-RES-EA-16AT].Value;GAR_ABT_DNP.EAF.[SE6-RES-EA-16AT];Write;GAR_ABT_DNP.EAF.[SE6-RES-EA-16AT].Value;Float;1;0
GAR_ABT_DNP.EAM.[SE6-ET-12SDC-M].Value;GAR_ABT_DNP.EAM.[SE6-ET-12SDC-M];Write;GAR_ABT_DNP.EAM.[SE6-ET-12SDC-M].Value;Float;1;0
GAR_ABT_DNP.EAM.[SE6-ET-23SDC-M].Value;GAR_ABT_DNP.EAM.[SE6-ET-23SDC-M];Write;GAR_ABT_DNP.EAM.[SE6-ET-23SDC-M].Value;Float;1;0
GAR_ABT_DNP.EAM.[SE6-ET-31SDC-M].Value;GAR_ABT_DNP.EAM.[SE6-ET-31SDC-M];Write;GAR_ABT_DNP.EAM.[SE6-ET-31SDC-M].Value;Float;1;0
GAR_ABT_DNP.EAM.[SE6-IT-01SDC-M].Value;GAR_ABT_DNP.EAM.[SE6-IT-01SDC-M];Write;GAR_ABT_DNP.EAM.[SE6-IT-01SDC-M].Value;Float;1;0
GAR_ABT_DNP.EAM.[SE6-IT-02SDC-M].Value;GAR_ABT_DNP.EAM.[SE6-IT-02SDC-M];Write;GAR_ABT_DNP.EAM.[SE6-IT-02SDC-M].Value;Float;1;0
GAR_ABT_DNP.EAM.[SE6-IT-03SDC-M].Value;GAR_ABT_DNP.EAM.[SE6-IT-03SDC-M];Write;GAR_ABT_DNP.EAM.[SE6-IT-03SDC-M].Value;Float;1;0
GAR_ABT_DNP.EAM.[SE6-FT-01SDC-M].Value;GAR_ABT_DNP.EAM.[SE6-FT-01SDC-M];Write;GAR_ABT_DNP.EAM.[SE6-FT-01SDC-M].Value;Float;1;0
GAR_ABT_DNP.EAM.[SE6-FPT-01SDC-M].Value;GAR_ABT_DNP.EAM.[SE6-FPT-01SDC-M];Write;GAR_ABT_DNP.EAM.[SE6-FPT-01SDC-M].Value;Float;1;0
GAR_ABT_DNP.EAM.[SE6-PT-01SDC-M].Value;GAR_ABT_DNP.EAM.[SE6-PT-01SDC-M];Write;GAR_ABT_DNP.EAM.[SE6-PT-01SDC-M].Value;Float;1;0
GAR_ABT_DNP.EAM.[SE6-QT-01SDC-M].Value;GAR_ABT_DNP.EAM.[SE6-QT-01SDC-M];Write;GAR_ABT_DNP.EAM.[SE6-QT-01SDC-M].Value;Float;1;0
GAR_ABT_DNP.EAM.[SE6-ET-40SDC-M].Value;GAR_ABT_DNP.EAM.[SE6-ET-40SDC-M];Write;GAR_ABT_DNP.EAM.[SE6-ET-40SDC-M].Value;Float;1;0
GAR_ABT_DNP.EAM.[SE6-ET-41SDC-M].Value;GAR_ABT_DNP.EAM.[SE6-ET-41SDC-M];Write;GAR_ABT_DNP.EAM.[SE6-ET-41SDC-M].Value;Float;1;0
GAR_ABT_DNP.EAM.[SE6-ET-42SDC-M].Value;GAR_ABT_DNP.EAM.[SE6-ET-42SDC-M];Write;GAR_ABT_DNP.EAM.[SE6-ET-42SDC-M].Value;Float;1;0
GAR_ABT_DNP.EAM.[SE6-IT-40SDC-M].Value;GAR_ABT_DNP.EAM.[SE6-IT-40SDC-M];Write;GAR_ABT_DNP.EAM.[SE6-IT-40SDC-M].Value;Float;1;0
GAR_ABT_DNP.EAM.[SE6-IT-41SDC-M].Value;GAR_ABT_DNP.EAM.[SE6-IT-41SDC-M];Write;GAR_ABT_DNP.EAM.[SE6-IT-41SDC-M].Value;Float;1;0
GAR_ABT_DNP.EAM.[SE6-IT-42SDC-M].Value;GAR_ABT_DNP.EAM.[SE6-IT-42SDC-M];Write;GAR_ABT_DNP.EAM.[SE6-IT-42SDC-M].Value;Float;1;0
GAR_ABT_DNP.EAM.[SE6-FT-40SDC-M].Value;GAR_ABT_DNP.EAM.[SE6-FT-40SDC-M];Write;GAR_ABT_DNP.EAM.[SE6-FT-40SDC-M].Value;Float;1;0
GAR_ABT_DNP.EAM.[SE6-FPT-40SDC-M].Value;GAR_ABT_DNP.EAM.[SE6-FPT-40SDC-M];Write;GAR_ABT_DNP.EAM.[SE6-FPT-40SDC-M].Value;Float;1;0
GAR_ABT_DNP.EAM.[SE6-PT-40SDC-M].Value;GAR_ABT_DNP.EAM.[SE6-PT-40SDC-M];Write;GAR_ABT_DNP.EAM.[SE6-PT-40SDC-M].Value;Float;1;0
GAR_ABT_DNP.EAM.[SE6-QT-40SDC-M].Value;GAR_ABT_DNP.EAM.[SE6-QT-40SDC-M];Write;GAR_ABT_DNP.EAM.[SE6-QT-40SDC-M].Value;Float;1;0
GAR_ABT_DNP.EAM.[SE6-ET-43SDC-M].Value;GAR_ABT_DNP.EAM.[SE6-ET-43SDC-M];Write;GAR_ABT_DNP.EAM.[SE6-ET-43SDC-M].Value;Float;1;0
GAR_ABT_DNP.EAM.[SE6-ET-44SDC-M].Value;GAR_ABT_DNP.EAM.[SE6-ET-44SDC-M];Write;GAR_ABT_DNP.EAM.[SE6-ET-44SDC-M].Value;Float;1;0
GAR_ABT_DNP.EAM.[SE6-ET-45SDC-M].Value;GAR_ABT_DNP.EAM.[SE6-ET-45SDC-M];Write;GAR_ABT_DNP.EAM.[SE6-ET-45SDC-M].Value;Float;1;0
GAR_ABT_DNP.EAM.[SE6-IT-43SDC-M].Value;GAR_ABT_DNP.EAM.[SE6-IT-43SDC-M];Write;GAR_ABT_DNP.EAM.[SE6-IT-43SDC-M].Value;Float;1;0
GAR_ABT_DNP.EAM.[SE6-IT-44SDC-M].Value;GAR_ABT_DNP.EAM.[SE6-IT-44SDC-M];Write;GAR_ABT_DNP.EAM.[SE6-IT-44SDC-M].Value;Float;1;0
GAR_ABT_DNP.EAM.[SE6-IT-45SDC-M].Value;GAR_ABT_DNP.EAM.[SE6-IT-45SDC-M];Write;GAR_ABT_DNP.EAM.[SE6-IT-45SDC-M].Value;Float;1;0
GAR_ABT_DNP.EAM.[SE6-FT-41SDC-M].Value;GAR_ABT_DNP.EAM.[SE6-FT-41SDC-M];Write;GAR_ABT_DNP.EAM.[SE6-FT-41SDC-M].Value;Float;1;0
GAR_ABT_DNP.EAM.[SE6-FPT-41SDC-M].Value;GAR_ABT_DNP.EAM.[SE6-FPT-41SDC-M];Write;GAR_ABT_DNP.EAM.[SE6-FPT-41SDC-M].Value;Float;1;0
GAR_ABT_DNP.EAM.[SE6-PT-41SDC-M].Value;GAR_ABT_DNP.EAM.[SE6-PT-41SDC-M];Write;GAR_ABT_DNP.EAM.[SE6-PT-41SDC-M].Value;Float;1;0
GAR_ABT_DNP.EAM.[SE6-QT-41SDC-M].Value;GAR_ABT_DNP.EAM.[SE6-QT-41SDC-M];Write;GAR_ABT_DNP.EAM.[SE6-QT-41SDC-M].Value;Float;1;0
GAR_ABT_DNP.EAM.[SE6-ET-46SDC-M].Value;GAR_ABT_DNP.EAM.[SE6-ET-46SDC-M];Write;GAR_ABT_DNP.EAM.[SE6-ET-46SDC-M].Value;Float;1;0
GAR_ABT_DNP.EAM.[SE6-ET-47SDC-M].Value;GAR_ABT_DNP.EAM.[SE6-ET-47SDC-M];Write;GAR_ABT_DNP.EAM.[SE6-ET-47SDC-M].Value;Float;1;0
GAR_ABT_DNP.EAM.[SE6-ET-48SDC-M].Value;GAR_ABT_DNP.EAM.[SE6-ET-48SDC-M];Write;GAR_ABT_DNP.EAM.[SE6-ET-48SDC-M].Value;Float;1;0
GAR_ABT_DNP.EAM.[SE6-IT-46SDC-M].Value;GAR_ABT_DNP.EAM.[SE6-IT-46SDC-M];Write;GAR_ABT_DNP.EAM.[SE6-IT-46SDC-M].Value;Float;1;0
GAR_ABT_DNP.EAM.[SE6-IT-47SDC-M].Value;GAR_ABT_DNP.EAM.[SE6-IT-47SDC-M];Write;GAR_ABT_DNP.EAM.[SE6-IT-47SDC-M].Value;Float;1;0
GAR_ABT_DNP.EAM.[SE6-IT-48SDC-M].Value;GAR_ABT_DNP.EAM.[SE6-IT-48SDC-M];Write;GAR_ABT_DNP.EAM.[SE6-IT-48SDC-M].Value;Float;1;0
GAR_ABT_DNP.EAM.[SE6-FT-42SDC-M].Value;GAR_ABT_DNP.EAM.[SE6-FT-42SDC-M];Write;GAR_ABT_DNP.EAM.[SE6-FT-42SDC-M].Value;Float;1;0
GAR_ABT_DNP.EAM.[SE6-FPT-42SDC-M].Value;GAR_ABT_DNP.EAM.[SE6-FPT-42SDC-M];Write;GAR_ABT_DNP.EAM.[SE6-FPT-42SDC-M].Value;Float;1;0
GAR_ABT_DNP.EAM.[SE6-PT-42SDC-M].Value;GAR_ABT_DNP.EAM.[SE6-PT-42SDC-M];Write;GAR_ABT_DNP.EAM.[SE6-PT-42SDC-M].Value;Float;1;0
GAR_ABT_DNP.EAM.[SE6-QT-42SDC-M].Value;GAR_ABT_DNP.EAM.[SE6-QT-42SDC-M];Write;GAR_ABT_DNP.EAM.[SE6-QT-42SDC-M].Value;Float;1;0
GAR_ABT_DNP.EAM.[SE6-ET-49SDC-M].Value;GAR_ABT_DNP.EAM.[SE6-ET-49SDC-M];Write;GAR_ABT_DNP.EAM.[SE6-ET-49SDC-M].Value;Float;1;0
GAR_ABT_DNP.EAM.[SE6-ET-50SDC-M].Value;GAR_ABT_DNP.EAM.[SE6-ET-50SDC-M];Write;GAR_ABT_DNP.EAM.[SE6-ET-50SDC-M].Value;Float;1;0
GAR_ABT_DNP.EAM.[SE6-ET-51SDC-M].Value;GAR_ABT_DNP.EAM.[SE6-ET-51SDC-M];Write;GAR_ABT_DNP.EAM.[SE6-ET-51SDC-M].Value;Float;1;0
GAR_ABT_DNP.EAM.[SE6-IT-49SDC-M].Value;GAR_ABT_DNP.EAM.[SE6-IT-49SDC-M];Write;GAR_ABT_DNP.EAM.[SE6-IT-49SDC-M].Value;Float;1;0
GAR_ABT_DNP.EAM.[SE6-IT-50SDC-M].Value;GAR_ABT_DNP.EAM.[SE6-IT-50SDC-M];Write;GAR_ABT_DNP.EAM.[SE6-IT-50SDC-M].Value;Float;1;0
GAR_ABT_DNP.EAM.[SE6-IT-51SDC-M].Value;GAR_ABT_DNP.EAM.[SE6-IT-51SDC-M];Write;GAR_ABT_DNP.EAM.[SE6-IT-51SDC-M].Value;Float;1;0
GAR_ABT_DNP.EAM.[SE6-FT-43SDC-M].Value;GAR_ABT_DNP.EAM.[SE6-FT-43SDC-M];Write;GAR_ABT_DNP.EAM.[SE6-FT-43SDC-M].Value;Float;1;0
GAR_ABT_DNP.EAM.[SE6-FPT-43SDC-M].Value;GAR_ABT_DNP.EAM.[SE6-FPT-43SDC-M];Write;GAR_ABT_DNP.EAM.[SE6-FPT-43SDC-M].Value;Float;1;0
GAR_ABT_DNP.EAM.[SE6-PT-43SDC-M].Value;GAR_ABT_DNP.EAM.[SE6-PT-43SDC-M];Write;GAR_ABT_DNP.EAM.[SE6-PT-43SDC-M].Value;Float;1;0
GAR_ABT_DNP.EAM.[SE6-QT-43SDC-M].Value;GAR_ABT_DNP.EAM.[SE6-QT-43SDC-M];Write;GAR_ABT_DNP.EAM.[SE6-QT-43SDC-M].Value;Float;1;0
GAR_ABT_DNP.EAM.[SE6-ET-01SDC-M].Value;GAR_ABT_DNP.EAM.[SE6-ET-01SDC-M];Write;GAR_ABT_DNP.EAM.[SE6-ET-01SDC-M].Value;Float;1;0
GAR_ABT_DNP.EAM.[SE6-ET-02SDC-M].Value;GAR_ABT_DNP.EAM.[SE6-ET-02SDC-M];Write;GAR_ABT_DNP.EAM.[SE6-ET-02SDC-M].Value;Float;1;0
GAR_ABT_DNP.EAM.[SE6-IT-04SDC-M].Value;GAR_ABT_DNP.EAM.[SE6-IT-04SDC-M];Write;GAR_ABT_DNP.EAM.[SE6-IT-04SDC-M].Value;Float;1;0
GAR_ABT_DNP.EAM.[SE6-IT-05SDC-M].Value;GAR_ABT_DNP.EAM.[SE6-IT-05SDC-M];Write;GAR_ABT_DNP.EAM.[SE6-IT-05SDC-M].Value;Float;1;0
GAR_ABT_DNP.EAM.[SE6-ET-04SDC-M].Value;GAR_ABT_DNP.EAM.[SE6-ET-04SDC-M];Write;GAR_ABT_DNP.EAM.[SE6-ET-04SDC-M].Value;Float;1;0
GAR_ABT_DNP.EAM.[SE6-ET-05SDC-M].Value;GAR_ABT_DNP.EAM.[SE6-ET-05SDC-M];Write;GAR_ABT_DNP.EAM.[SE6-ET-05SDC-M].Value;Float;1;0
GAR_ABT_DNP.EAM.[SE6-IT-07SDC-M].Value;GAR_ABT_DNP.EAM.[SE6-IT-07SDC-M];Write;GAR_ABT_DNP.EAM.[SE6-IT-07SDC-M].Value;Float;1;0
GAR_ABT_DNP.EAM.[SE6-IT-08SDC-M].Value;GAR_ABT_DNP.EAM.[SE6-IT-08SDC-M];Write;GAR_ABT_DNP.EAM.[SE6-IT-08SDC-M].Value;Float;1;0
GAR_ABT_DNP.EAM.[SE6-ET-03SDC-M].Value;GAR_ABT_DNP.EAM.[SE6-ET-03SDC-M];Write;GAR_ABT_DNP.EAM.[SE6-ET-03SDC-M].Value;Float;1;0
GAR_ABT_DNP.EAM.[SE6-ET-06SDC-M].Value;GAR_ABT_DNP.EAM.[SE6-ET-06SDC-M];Write;GAR_ABT_DNP.EAM.[SE6-ET-06SDC-M].Value;Float;1;0
GAR_ABT_DNP.EAM.[SE6-FT-44SDC-M].Value;GAR_ABT_DNP.EAM.[SE6-FT-44SDC-M];Write;GAR_ABT_DNP.EAM.[SE6-FT-44SDC-M].Value;Float;1;0
GAR_ABT_RECOMP_DNP.EAF.ABT_7AT01_AMPA.Value;GAR_ABT_RECOMP_DNP.EAF.ABT_7AT01_AMPA;Write;GAR_ABT_RECOMP_DNP.EAF.ABT_7AT01_AMPA.Value;Float;1;0
GAR_ABT_RECOMP_DNP.EAF.ABT_7AT01_AMPB.Value;GAR_ABT_RECOMP_DNP.EAF.ABT_7AT01_AMPB;Write;GAR_ABT_RECOMP_DNP.EAF.ABT_7AT01_AMPB.Value;Float;1;0
GAR_ABT_RECOMP_DNP.EAF.ABT_7AT01_AMPC.Value;GAR_ABT_RECOMP_DNP.EAF.ABT_7AT01_AMPC;Write;GAR_ABT_RECOMP_DNP.EAF.ABT_7AT01_AMPC.Value;Float;1;0
GAR_ABT_RECOMP_DNP.EAF.ABT_7AT01_AMPN.Value;GAR_ABT_RECOMP_DNP.EAF.ABT_7AT01_AMPN;Write;GAR_ABT_RECOMP_DNP.EAF.ABT_7AT01_AMPN.Value;Float;1;0
GAR_ABT_RECOMP_DNP.EAF.ABT_7AT01_KVAB.Value;GAR_ABT_RECOMP_DNP.EAF.ABT_7AT01_KVAB;Write;GAR_ABT_RECOMP_DNP.EAF.ABT_7AT01_KVAB.Value;Float;1;0
GAR_ABT_RECOMP_DNP.EAF.ABT_7AT01_KVBC.Value;GAR_ABT_RECOMP_DNP.EAF.ABT_7AT01_KVBC;Write;GAR_ABT_RECOMP_DNP.EAF.ABT_7AT01_KVBC.Value;Float;1;0
GAR_ABT_RECOMP_DNP.EAF.ABT_7AT01_KVCA.Value;GAR_ABT_RECOMP_DNP.EAF.ABT_7AT01_KVCA;Write;GAR_ABT_RECOMP_DNP.EAF.ABT_7AT01_KVCA.Value;Float;1;0
GAR_ABT_RECOMP_DNP.EAF.ABT_7AT01_MW.Value;GAR_ABT_RECOMP_DNP.EAF.ABT_7AT01_MW;Write;GAR_ABT_RECOMP_DNP.EAF.ABT_7AT01_MW.Value;Float;1;0
GAR_ABT_RECOMP_DNP.EAF.ABT_7AT01_MVAR.Value;GAR_ABT_RECOMP_DNP.EAF.ABT_7AT01_MVAR;Write;GAR_ABT_RECOMP_DNP.EAF.ABT_7AT01_MVAR.Value;Float;1;0
GAR_ABT_RECOMP_DNP.EAF.ABT_7AT01_HZ.Value;GAR_ABT_RECOMP_DNP.EAF.ABT_7AT01_HZ;Write;GAR_ABT_RECOMP_DNP.EAF.ABT_7AT01_HZ.Value;Float;1;0
GAR_ABT_RECOMP_DNP.EAF.ABT_7AT02_AMPA.Value;GAR_ABT_RECOMP_DNP.EAF.ABT_7AT02_AMPA;Write;GAR_ABT_RECOMP_DNP.EAF.ABT_7AT02_AMPA.Value;Float;1;0
GAR_ABT_RECOMP_DNP.EAF.ABT_7AT02_AMPB.Value;GAR_ABT_RECOMP_DNP.EAF.ABT_7AT02_AMPB;Write;GAR_ABT_RECOMP_DNP.EAF.ABT_7AT02_AMPB.Value;Float;1;0
GAR_ABT_RECOMP_DNP.EAF.ABT_7AT02_AMPC.Value;GAR_ABT_RECOMP_DNP.EAF.ABT_7AT02_AMPC;Write;GAR_ABT_RECOMP_DNP.EAF.ABT_7AT02_AMPC.Value;Float;1;0
GAR_ABT_RECOMP_DNP.EAF.ABT_7AT02_AMPN.Value;GAR_ABT_RECOMP_DNP.EAF.ABT_7AT02_AMPN;Write;GAR_ABT_RECOMP_DNP.EAF.ABT_7AT02_AMPN.Value;Float;1;0
GAR_ABT_RECOMP_DNP.EAF.ABT_7AT02_KVAB.Value;GAR_ABT_RECOMP_DNP.EAF.ABT_7AT02_KVAB;Write;GAR_ABT_RECOMP_DNP.EAF.ABT_7AT02_KVAB.Value;Float;1;0
GAR_ABT_RECOMP_DNP.EAF.ABT_7AT02_KVBC.Value;GAR_ABT_RECOMP_DNP.EAF.ABT_7AT02_KVBC;Write;GAR_ABT_RECOMP_DNP.EAF.ABT_7AT02_KVBC.Value;Float;1;0
GAR_ABT_RECOMP_DNP.EAF.ABT_7AT02_KVCA.Value;GAR_ABT_RECOMP_DNP.EAF.ABT_7AT02_KVCA;Write;GAR_ABT_RECOMP_DNP.EAF.ABT_7AT02_KVCA.Value;Float;1;0
GAR_ABT_RECOMP_DNP.EAF.ABT_7AT02_MW.Value;GAR_ABT_RECOMP_DNP.EAF.ABT_7AT02_MW;Write;GAR_ABT_RECOMP_DNP.EAF.ABT_7AT02_MW.Value;Float;1;0
GAR_ABT_RECOMP_DNP.EAF.ABT_7AT02_MVAR.Value;GAR_ABT_RECOMP_DNP.EAF.ABT_7AT02_MVAR;Write;GAR_ABT_RECOMP_DNP.EAF.ABT_7AT02_MVAR.Value;Float;1;0
GAR_ABT_RECOMP_DNP.EAF.ABT_7AT02_HZ.Value;GAR_ABT_RECOMP_DNP.EAF.ABT_7AT02_HZ;Write;GAR_ABT_RECOMP_DNP.EAF.ABT_7AT02_HZ.Value;Float;1;0
GAR_ABT_RECOMP_DNP.EAF.ABT_TIE_AMPA.Value;GAR_ABT_RECOMP_DNP.EAF.ABT_TIE_AMPA;Write;GAR_ABT_RECOMP_DNP.EAF.ABT_TIE_AMPA.Value;Float;1;0
GAR_ABT_RECOMP_DNP.EAF.ABT_TIE_AMPB.Value;GAR_ABT_RECOMP_DNP.EAF.ABT_TIE_AMPB;Write;GAR_ABT_RECOMP_DNP.EAF.ABT_TIE_AMPB.Value;Float;1;0
GAR_ABT_RECOMP_DNP.EAF.ABT_TIE_AMPC.Value;GAR_ABT_RECOMP_DNP.EAF.ABT_TIE_AMPC;Write;GAR_ABT_RECOMP_DNP.EAF.ABT_TIE_AMPC.Value;Float;1;0
GAR_ABT_RECOMP_DNP.EAF.ABT_TIE_AMPN.Value;GAR_ABT_RECOMP_DNP.EAF.ABT_TIE_AMPN;Write;GAR_ABT_RECOMP_DNP.EAF.ABT_TIE_AMPN.Value;Float;1;0
GAR_ABT_RECOMP_DNP.EAF.ABT_TIE_KVAB.Value;GAR_ABT_RECOMP_DNP.EAF.ABT_TIE_KVAB;Write;GAR_ABT_RECOMP_DNP.EAF.ABT_TIE_KVAB.Value;Float;1;0
GAR_ABT_RECOMP_DNP.EAF.ABT_TIE_KVBC.Value;GAR_ABT_RECOMP_DNP.EAF.ABT_TIE_KVBC;Write;GAR_ABT_RECOMP_DNP.EAF.ABT_TIE_KVBC.Value;Float;1;0
GAR_ABT_RECOMP_DNP.EAF.ABT_TIE_KVCA.Value;GAR_ABT_RECOMP_DNP.EAF.ABT_TIE_KVCA;Write;GAR_ABT_RECOMP_DNP.EAF.ABT_TIE_KVCA.Value;Float;1;0
GAR_ABT_RECOMP_DNP.EAF.ABT_TIE_KVBRP1.Value;GAR_ABT_RECOMP_DNP.EAF.ABT_TIE_KVBRP1;Write;GAR_ABT_RECOMP_DNP.EAF.ABT_TIE_KVBRP1.Value;Float;1;0
GAR_ABT_RECOMP_DNP.EAF.ABT_TIE_KVBRP2.Value;GAR_ABT_RECOMP_DNP.EAF.ABT_TIE_KVBRP2;Write;GAR_ABT_RECOMP_DNP.EAF.ABT_TIE_KVBRP2.Value;Float;1;0
GAR_ABT_RECOMP_DNP.EAF.ABT_TIE_MW.Value;GAR_ABT_RECOMP_DNP.EAF.ABT_TIE_MW;Write;GAR_ABT_RECOMP_DNP.EAF.ABT_TIE_MW.Value;Float;1;0
GAR_ABT_RECOMP_DNP.EAF.ABT_TIE_MVAR.Value;GAR_ABT_RECOMP_DNP.EAF.ABT_TIE_MVAR;Write;GAR_ABT_RECOMP_DNP.EAF.ABT_TIE_MVAR.Value;Float;1;0
GAR_ABT_RECOMP_DNP.EAF.ABT_TIE_HZ.Value;GAR_ABT_RECOMP_DNP.EAF.ABT_TIE_HZ;Write;GAR_ABT_RECOMP_DNP.EAF.ABT_TIE_HZ.Value;Float;1;0
GAR_ABT_RECOMP_DNP.EAF.ABT_LTBG1_AMPA.Value;GAR_ABT_RECOMP_DNP.EAF.ABT_LTBG1_AMPA;Write;GAR_ABT_RECOMP_DNP.EAF.ABT_LTBG1_AMPA.Value;Float;1;0
GAR_ABT_RECOMP_DNP.EAF.ABT_LTBG1_AMPB.Value;GAR_ABT_RECOMP_DNP.EAF.ABT_LTBG1_AMPB;Write;GAR_ABT_RECOMP_DNP.EAF.ABT_LTBG1_AMPB.Value;Float;1;0
GAR_ABT_RECOMP_DNP.EAF.ABT_LTBG1_AMPC.Value;GAR_ABT_RECOMP_DNP.EAF.ABT_LTBG1_AMPC;Write;GAR_ABT_RECOMP_DNP.EAF.ABT_LTBG1_AMPC.Value;Float;1;0
GAR_ABT_RECOMP_DNP.EAF.ABT_LTBG1_AMPN.Value;GAR_ABT_RECOMP_DNP.EAF.ABT_LTBG1_AMPN;Write;GAR_ABT_RECOMP_DNP.EAF.ABT_LTBG1_AMPN.Value;Float;1;0
GAR_ABT_RECOMP_DNP.EAF.ABT_LTBG1_KVAB.Value;GAR_ABT_RECOMP_DNP.EAF.ABT_LTBG1_KVAB;Write;GAR_ABT_RECOMP_DNP.EAF.ABT_LTBG1_KVAB.Value;Float;1;0
GAR_ABT_RECOMP_DNP.EAF.ABT_LTBG1_KVBC.Value;GAR_ABT_RECOMP_DNP.EAF.ABT_LTBG1_KVBC;Write;GAR_ABT_RECOMP_DNP.EAF.ABT_LTBG1_KVBC.Value;Float;1;0
GAR_ABT_RECOMP_DNP.EAF.ABT_LTBG1_KVCA.Value;GAR_ABT_RECOMP_DNP.EAF.ABT_LTBG1_KVCA;Write;GAR_ABT_RECOMP_DNP.EAF.ABT_LTBG1_KVCA.Value;Float;1;0
GAR_ABT_RECOMP_DNP.EAF.ABT_LTBG1_MW.Value;GAR_ABT_RECOMP_DNP.EAF.ABT_LTBG1_MW;Write;GAR_ABT_RECOMP_DNP.EAF.ABT_LTBG1_MW.Value;Float;1;0
GAR_ABT_RECOMP_DNP.EAF.ABT_LTBG1_MVAR.Value;GAR_ABT_RECOMP_DNP.EAF.ABT_LTBG1_MVAR;Write;GAR_ABT_RECOMP_DNP.EAF.ABT_LTBG1_MVAR.Value;Float;1;0
GAR_ABT_RECOMP_DNP.EAF.ABT_LTBG1_HZ.Value;GAR_ABT_RECOMP_DNP.EAF.ABT_LTBG1_HZ;Write;GAR_ABT_RECOMP_DNP.EAF.ABT_LTBG1_HZ.Value;Float;1;0
GAR_ABT_RECOMP_DNP.EAF.ABT_LTBG2_AMPA.Value;GAR_ABT_RECOMP_DNP.EAF.ABT_LTBG2_AMPA;Write;GAR_ABT_RECOMP_DNP.EAF.ABT_LTBG2_AMPA.Value;Float;1;0
